datasetId,relativePath,sizeBytes,sha256,sourceGroupId,sourceClass,role,trainingEligible,notes
DS-090,Hemp_water_stress/train/healthy/ryb_C4_20241230_17_00.jpg,38091,2c7868964cbed6ce76e076e6a695b95566ec348516e688b7beac39456fdf9907,DS090-C4,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C4_20241231_08_00.jpg,6899,154bd9badd4b1ae281a8224aa22a4617bbaf3fa65485f217f8cd16798137d7c6,DS090-C4,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C4_20241231_09_00.jpg,39789,305504c0197c95f4b5e1024b5337e751acb3439ab58a19336db0a4a7fba1c785,DS090-C4,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C4_20241231_10_00.jpg,43316,4598b301dccb7dc6db4ac7f02865683ceba3119b0d34b70085fd9b3c0d2d4232,DS090-C4,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C4_20241231_16_00.jpg,41300,86877509e92924b972d37f4ebabc89b3a09cc65a1ce8c55c334efa8ab37707e5,DS090-C4,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C4_20241231_17_00.jpg,24619,26f9fb04fc202bb04baa58c39542a099cc571f170fb2af4d646781f8a0e898f8,DS090-C4,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C5_20241229_11_00.jpg,36658,39f9d62c35314c96b7c9cd1bd1d9c2294a51658005f6828683e09290b7fc72ea,DS090-C5,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C5_20241229_12_00.jpg,37615,42c6f7cf62b8a71122a5ff6adc1c9b2f96946eb8caaa379aa30a4b27a935152c,DS090-C5,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C5_20241229_13_00.jpg,39946,1444cae53554946491ba26dc153a7090a3bb7a72554f7123a39425a81060af44,DS090-C5,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C5_20241229_16_00.jpg,39709,cc40c46a7f52c91bc8b944b1bd0f549b1d30d6e714cb57c83e9c056b2fbad6dd,DS090-C5,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C5_20241230_09_00.jpg,39369,8f76c4a2b67e06eaa07277c144d8fd169f169833149449a4b19f7b4079743ede,DS090-C5,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C5_20241230_10_00.jpg,46132,617ac6cfe02be718576e459ddb1a2f4b8d8736cbc66e58afc2b1a18124da0da8,DS090-C5,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C5_20241230_11_00.jpg,39558,7ca2404a8326692c0831724e2b88d999517551464cde3b30c50435c028cbb23d,DS090-C5,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C5_20241230_12_00.jpg,39350,8ec9ce0bc22bfdafe1d34e186298a80ef82274f516e9da921ce46c1f93d00b48,DS090-C5,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C5_20241230_13_00.jpg,41353,685cf9a41d22a384488d5d70f612a2fb1fe585f5ddc33f50bff89e4247d6d5e8,DS090-C5,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C5_20241230_17_00.jpg,41673,76ad0481260e1143f7ab7aa65829f264c6477db0ccaf23fbfa6efbb66f7a7e52,DS090-C5,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C5_20241231_09_00.jpg,40817,e0bd75abd4c2aa15993372b63ac6cd6f908db754ca49fbcc56196dd746c38bb8,DS090-C5,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C5_20241231_12_00.jpg,42022,ff707d75ff57195b26bc2eaa34c95a1fd2a1a1c2ba7ed7e0d28c7dc82d9dbb64,DS090-C5,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C5_20241231_15_00.jpg,42380,90887628f023734fabe02a020550d350e808aade86fcd0cca5f1eb7b6f240e37,DS090-C5,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/healthy/ryb_C5_20241231_17_00.jpg,46319,917210fc762130271fb3b3449806876462cef2e08922c88033841d9c413867fb,DS090-C5,healthy,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250102_08_00.jpg,22071,1ccc323e02bce853bf98951ec74ed57b8cc2143dbf496f5aac4e542018c1a9d4,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250102_09_00.jpg,28517,024725142d7cbd15a54b9d3f488816b28b4de6fefa7e3e4f30baf3d91db247f4,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250102_10_00.jpg,27125,a3c682e25b0fe71a1c79a9205f082b62cba5833dbd349aa0c54b4365fb53abaa,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250102_11_00.jpg,25934,31951971558ce197e73bb0dad89014d52394527ed37ca93b9032030a67349dd6,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250102_13_00.jpg,27151,1534cc299b8fc7fe0b74aa07695926d54c73daa7173f3240388f35065f150bf3,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250102_14_00.jpg,27951,35cb88c38872809afd6a3acc9407789bc36d86c2f52b95428767008dabb1a3c1,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250102_15_00.jpg,28479,406f5a0ea56c6dad73b14320d607e82a5cba0b0bb25d3350aa71f7921fce19f5,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250102_17_00.jpg,29609,f644e16e57887cd5410ad1b8efc233ae8b748619d2bbb0910833cb31c217f4f4,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250103_08_00.jpg,24099,b58f578455f3964594f3d1ee614e4f88df8cb767f380d07b5684b2b85edf301a,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250103_09_00.jpg,32393,1c1156fbb6f7583d537e0483c7c650f8c240dd60dfc8e9469119e59c5a485bfa,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250103_10_00.jpg,31305,4113ba2d9d9c350a835cc01c733f53ecf0ddb4172447519d2bd3b7e4a142e637,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250103_11_00.jpg,26413,38b0e86747d00b4ce8be248d2cb63117c2e156efa592b3205e9d16d0638e3ac8,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250103_12_00.jpg,27828,26a802244410182163cb694f54ace0676e40ee98eefa082e5005fa9b17038614,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250103_13_00.jpg,26239,0e5e6b90d356fade1985621a6e9d86ff55c7cca2da1c6c549dd9b4a6d7d40750,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250103_14_00.jpg,27153,5ffe92442d9d8a4a2aac4a6cef3084900470f798e48061262bc02805a37b2757,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250103_16_00.jpg,30838,35064c567ba3e6ef21b687be4cca4c6c072d972a3767ffe3dca7280a8617e168,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250103_17_00.jpg,27910,9bf248b768e1d883b3f9ddc3013dfca0bd956cb207536d2975bb151c7714472a,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250104_08_00.jpg,25211,aa2477a97836790e516c7c0b392dae19bbb9480253640586da56db90c4427b8f,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250104_09_00.jpg,33521,a0aee4b6767cf32fce0fdf4890abaddb01a5520839b4e8ab4cc22d4f0c807fc9,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250104_10_00.jpg,29140,4fc1bd85a9f3ad8a2d21440ba18d738594ac75adba0f76347f1068689c3b0f26,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250104_11_00.jpg,28439,3ee64d8933a88b7c0ea4de53ac4ca9c236aafc13e783d5a7fc3b83c61299e864,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250104_12_00.jpg,28591,5ced4484b966b44f2c8c20f019ee86e72430508ff377f558b021406276c72b68,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250104_14_00.jpg,29679,67a9b40c37b5e45e19e263471e5e3774f192c2cdf75916f47d10dba35db210c0,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250104_15_00.jpg,30787,27951a96fbfd4e378e5d564e8243e42d149e1c3432771e15d646b7e03797a37d,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250104_16_00.jpg,33146,5aed3d13ca6bec47a721274c072d0a1b8eb608a4e83bfe401ea1eb1f9fe541f3,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C1_20250104_17_00.jpg,29737,9b7b2dd02d077fed0c134f84e3454145bd3ad970c3030f0ff8c8b6092d664100,DS090-C1,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C2_20250102_08_00.jpg,27402,67771f47791e8fe449bee8bafcc6a096ffe429f05eb2695cb4864cd05bf937e7,DS090-C2,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C2_20250102_09_00.jpg,33619,674c6d97fc31535252521abc509d7d1afa367b29cf8717e2a9a678960997b690,DS090-C2,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C2_20250102_10_00.jpg,43622,42c9fae07ef4448684c113a6a2beafe58f84afee973cf6e52b85efdad6566b7f,DS090-C2,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C2_20250102_12_00.jpg,34604,3d00d6763833dc435b750fbf1dfb2b14c3af864f3feb612df666855d9bff8069,DS090-C2,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C2_20250102_13_00.jpg,33360,cd68cdefd33d212cce880afc164d60c456f3fa108922b5464b548d262c68e7a3,DS090-C2,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C2_20250102_14_00.jpg,30928,b71f42e78e4788de0b4f74f18ea3191f97f061d661e3d8ed176db11764827d26,DS090-C2,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C2_20250102_16_00.jpg,30315,1643d32312e105722c61d6650a1e33d54027c74ef79222813a3ee137ad32b0b0,DS090-C2,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C2_20250102_17_00.jpg,30938,6f33be7cc6dfd1bcc1b19fa1fef69267d15b0a9032e2775b5f6801020dde6742,DS090-C2,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C2_20250103_11_00.jpg,34279,4586e616f8ad9c107deb17684393c9ba0f737daf0a361b234f929dbf6d1c3bf1,DS090-C2,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C2_20250103_13_00.jpg,31897,222f5f5dbe4cc8d1a1fc572ec258105c348bc0074fbe995769d91c157e372a5b,DS090-C2,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C2_20250103_14_00.jpg,28131,2fe6fbe0e5ee4a79e1f6c3f4cad5a31ae3130668098af7900ebb00be170c9426,DS090-C2,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C2_20250103_15_00.jpg,28691,110638341055593bb57f067dd0152e9e501b21292a8a9715e08ce6889d1537ca,DS090-C2,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C2_20250104_08_00.jpg,24212,5eea8606ac5b36cb4f2751bd9a2617691329cc5c242965b518d1afde2aaebe9e,DS090-C2,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C2_20250104_09_00.jpg,30553,a9a8d531ce40d5d8377754cc97f1f55b1ac77d56a483685a1e22ec78d7916f30,DS090-C2,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C2_20250104_12_00.jpg,29404,60963b2abd293aaac0011489305c758ff68f722f486f4b44ea4e101a181753c7,DS090-C2,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C2_20250104_14_00.jpg,25821,e6103659b206174ae45ea48b8a3a089bac16b72ff9941eb7b817f0f090de2ee1,DS090-C2,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250102_08_00.jpg,38143,e6aef2a2eaeebfdbad32c52a1b04874399a95ec6e5be6fa44774feb2e526dae9,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250102_10_00.jpg,50492,89c1f5561f2f76c340153b012d2d40af468ec0ee7e856272cdec17fc99214618,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250102_11_00.jpg,48357,91c3836ce3f75fef53a40e25812c3b2c9926db2db10d47e0cc8ff2272a372034,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250102_14_00.jpg,47099,8b839c808d21b468118c391fe8593f8686efcf37818122612c4d51675d8363da,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250102_15_00.jpg,45939,424e1f1ec52454aaa08e34f5cee2b6af4674039ae39f58d21bf2bebdf9214712,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250102_17_00.jpg,45257,872724f1f232e3a1633edb735493f4925d5161f88fc23dafe9c8fb8156e93ca0,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250103_08_00.jpg,40156,abb9daaab7370d3fa2bf0881633c4652d142fdacbca7c6fb5029ae798a07869c,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250103_10_00.jpg,50044,a410e4fb7dc01980b91a8425fca47496b35870d86851f6f788c21c30cc8d2703,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250103_13_00.jpg,43822,d9a80843d8ded4ef93f2c64b3cf6ec328b03c7222fcd6853872e2e0a2919e645,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250103_14_00.jpg,43533,9c78eaf002bcbd4b90eb4542e37b296c40b0ee154c9a51b2c050cdae90c5c694,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250103_16_00.jpg,45555,3d377b4c634702ae2f0c5f98bc0ee09bd0193aad6fc4f324e77d5d17b6d4b31e,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250103_17_00.jpg,43966,9e0b3f58420971c1ca5f1c5f1a5fcc649ed892289cf4136a979e509437e7d473,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250104_10_00.jpg,47292,6b52ce51821df061f63e366217c1f6ad41a7d945a671fa172856b643be6ab8fd,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250104_11_00.jpg,47063,1cc72ce50a6821d9a1c015e53c19d1a949369f3b2e4d8e11dbcfefcb18b137aa,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250104_12_00.jpg,46810,51232bcd2121b03b6f2fd1c215ebabc788bcd905c3cc5f49bf60ba4fa796beac,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250104_13_00.jpg,42553,241caf214cf2492551d5ddd48993433efdfaa2970eea93a0ab496a20503047fa,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250104_15_00.jpg,42894,1e292b7a72cd1172b46240f031429e000bfca288024a566f725791c890851dd3,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C3_20250104_16_00.jpg,45251,0016175dc522e897e1cdb04b5d89996a85125afe8c94c241f04383927d1f06d8,DS090-C3,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250102_08_00.jpg,34038,542943037ed7a45f4c9532dd6124815ab6c5d9216bc1c6e29f4d533349826508,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250102_10_00.jpg,44456,7aaeee862111a5f9b4e8b759483a5e6d7588e73c625680ce2a113911b6a65b60,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250102_11_00.jpg,39610,fc870dfc77237d64dbc0f40e54f82208dc80a3ca34ec0c56b83773ec0dc30144,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250103_09_00.jpg,47512,32b89e9a7d6b80775cdc8fe7b5366e9ed30929dbe5dfb210feac5c2b3f3b4046,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250103_10_00.jpg,45530,786e50294ac378771891500250181751857e1248a42e153790f92fb4f0180294,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250103_12_00.jpg,41481,d052f64a82c3469b5e76255666c78e732397d8a0e1873af5b8e8ca4193fac602,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250103_14_00.jpg,38476,0ad409f300684cde1a8fedde26ae3338630ae0fa6ff394174247cb9f1ade3fc6,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250103_15_00.jpg,41121,2f5bea76a6af8aec7f005f5a902dbe1a909d24acb87d109e15955142f9855d17,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250103_16_00.jpg,41451,eca1722004e8a2f882d49c886a82e862784389c28bdc86948781d1db9052c54d,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250103_17_00.jpg,41164,563014f4be0b6859b92579e48165949aa977d77bc9d1f246bf976e9fa66bf8f2,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250104_10_00.jpg,45349,e8027442f43fd3b9e934bab8d66944326d03c8a15055981a2ec74ca9fc363345,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250104_11_00.jpg,41554,e410c645c0c2d022070d86abca8cea09251c92dabea1ecea33210b4d438d64ef,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250104_12_00.jpg,38934,c165bd704871cec9620cc6532e5dde3b8d4ba1fc6ce2e21846bf3c6c64f964c5,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250104_13_00.jpg,39951,174f3005adc4a89f4253014d86f423476e6ae87cf0673bd740a3353c885352c7,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250104_14_00.jpg,37735,f7e756f3102591842bcaaad4055de21a9fe720792d0c9be49c12a360f4fec1a2,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250104_15_00.jpg,36199,a15eade3f7427eb976c05357e8056a2ecbde42c9ecd76fcafcdd55f996c44403,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C4_20250104_17_00.jpg,41780,566a89350016747515636a7b5a88483004dc6293eeee4237ab516ef216447681,DS090-C4,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C5_20250102_13_00.jpg,49895,4736f96172ff2a68d6dde6b69982d7120c7de8c17e9a684c9898e950f08db3cc,DS090-C5,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C5_20250102_15_00.jpg,46200,8a638f420cd685aa0894456d81deaee08f6a2821e5fa29db2203608487a7fcf5,DS090-C5,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
DS-090,Hemp_water_stress/train/water stress 3 days/ryb_C5_20250102_16_00.jpg,48925,161dc07f13345bf9c493315271d46654642bba4bdcfc2a12f211456db2a661ee,DS090-C5,water stress 3 days,source-data,true,Published train/test assignment is source metadata only; regroup by plant/time-series before our split.
