dataset_id,image_path,filename,label,group_id,plant_id,dataset_rel_path,label_source,view,width,height,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,entropy,sharpness,dark_ratio,bright_ratio,sha256,split,source_status
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C2_20250105_09_00.jpg,ryb_C2_20250105_09_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,224.4173,228.8301,224.3443,56.8583,50.8697,57.6501,226.8614,53.2596,4.308,348.8995,0.0001,0.7951,bfec3f4bec96319869aa31015f8f42314204d99326f706fe340f060cc114cd68,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C2_20250105_10_00.jpg,ryb_C2_20250105_10_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,228.4167,232.495,226.405,53.9126,48.5739,56.8852,230.3467,50.8927,3.5637,341.3365,0.0001,0.823,4260684833983155acbeee273d955c24a0a98dcd613268ecf4fbd6ea485efaae,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C2_20250105_11_00.jpg,ryb_C2_20250105_11_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,225.5499,229.6457,224.3776,53.9393,48.9178,57.5508,227.7642,51.1875,4.8457,347.3725,0.0001,0.824,d23d34ca8fedb0cfb6166104b75dee47cb678091efb7c94adf9060298e7a6623,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C2_20250105_13_00.jpg,ryb_C2_20250105_13_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,224.2553,229.255,221.271,52.6602,47.9626,57.3096,226.8371,50.1863,5.2136,276.153,0.0001,0.8118,dbb08cc3934f9d7d4fc4f4f4499d5b03d8b9d453afafbc6318c122ee1597a5af,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C2_20250105_16_00.jpg,ryb_C2_20250105_16_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,223.4416,226.9313,220.1368,52.9386,48.2855,56.5868,225.0985,50.4236,5.2344,323.0194,0.0001,0.8041,9e0caa7c40db05ca0458fda39efe7930a18b7d53cf86ae5350ead4bfbc0dfeca,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C2_20250106_13_00.jpg,ryb_C2_20250106_13_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,219.72,225.8101,217.0908,58.1506,51.5096,62.4925,222.9096,54.4826,4.8586,387.3748,0.0001,0.7637,de9b5f6af4fe7f4dba01b36e3d01ba4330279a34f0d1f8475f1a0cd5e51472ff,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C2_20250107_10_00.jpg,ryb_C2_20250107_10_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,191.5112,197.3844,194.4422,54.5193,49.428,58.4237,195.2177,51.7584,6.5701,457.8148,0.0002,0.3615,88e1e7eadced1054c83f677274cdab0fe12772f8e88b6e4adaa105afee7f8060,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C2_20250107_11_00.jpg,ryb_C2_20250107_11_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,217.5935,222.2722,218.322,56.4745,50.591,62.2623,220.3716,53.4259,5.6545,421.6665,0.0001,0.7806,37bc7c52b6fab298442d7a8f86761f8237ab7e26dc057f5f8a5d7194dceb3c17,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C2_20250107_15_00.jpg,ryb_C2_20250107_15_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,208.8446,213.5623,209.4482,55.6802,51.1157,60.141,211.6759,53.3768,6.1889,359.2111,0.0001,0.7173,8e933c0d060410c625217bb28eefeb2b569a5087ed5320d9dcc888dadf8f57c3,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C2_20250107_16_00.jpg,ryb_C2_20250107_16_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,210.2242,215.171,210.9579,57.8317,52.9056,61.3785,213.2114,55.2212,6.1293,377.9146,0.0001,0.7232,d0c8c775b9c279b6bd6171d469b3a47d26deca79eee5f9bd5bd01f243fdac2b3,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C3_20250105_11_00.jpg,ryb_C3_20250105_11_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,217.993,222.4687,214.2614,54.3922,48.6457,57.4159,220.1107,51.2478,4.8857,437.8453,0.0,0.7116,1c6109f68da095a9d844cb1aca3364063d39732c1aa82c819ba5ecfdbf142778,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C3_20250105_13_00.jpg,ryb_C3_20250105_13_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,208.8202,214.5295,203.46,53.649,47.9584,57.3586,211.5636,50.5935,6.1885,331.6969,0.0,0.6397,2e13c371f7197d3d99df3f6f544876ba0f948c88a7221ea72795a3804be7c610,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C3_20250106_09_00.jpg,ryb_C3_20250106_09_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,233.6473,236.6667,229.7836,40.0446,35.7812,45.4732,234.696,37.9967,3.4844,222.9382,0.0,0.758,ea93012b98a3a8eb60427d9783b546317f0f30171e47ccade084ed8f4d1f3a9b,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C3_20250106_10_00.jpg,ryb_C3_20250106_10_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,200.7153,206.8961,199.2339,52.1652,47.6333,55.0043,204.1755,49.7405,6.8206,348.2866,0.0,0.5351,da8b81f6c661304ae25c6fe8200695eb3c52e6bbdd6321fe7a23c6e66a723821,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C3_20250106_11_00.jpg,ryb_C3_20250106_11_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,210.9815,215.8119,206.6955,54.301,48.8569,56.6886,213.3134,51.2819,5.9162,384.9276,0.0,0.6495,de2530654cca27957c77f46a44683d9e1fb45b35c6ef7160cffb10e25ea5992a,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C3_20250106_14_00.jpg,ryb_C3_20250106_14_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,216.9127,222.2909,210.7282,52.8009,46.669,56.343,219.303,49.4665,5.4163,362.5564,0.0,0.6985,1d9b702b32254044c0c380c95bf690505b1c68fea2520b33d3c4bcdf403f94c5,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C3_20250106_16_00.jpg,ryb_C3_20250106_16_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,192.9345,198.0623,193.2928,53.4335,48.8693,55.9155,195.9841,50.9637,6.8061,402.6606,0.0,0.4431,04a1a78a7bbb6a2a7be450a2ecfa91757731be6c74ce0e839ab07ba29bb4cfa8,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C3_20250107_12_00.jpg,ryb_C3_20250107_12_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,205.0536,211.8189,204.6939,56.7828,51.5175,59.6734,208.9783,53.9276,6.4201,458.5653,0.0,0.6731,8a256957f34540aca624fb4c1e26be910a193610209b6032ba16a146d2b1fbd0,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C3_20250107_13_00.jpg,ryb_C3_20250107_13_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,214.1215,219.4556,208.7947,53.9671,47.6188,58.5368,216.6368,50.5997,5.6671,366.8989,0.0,0.6935,df7ea8390b974a712f1eae484da0e01549b921959d3b6471e4f8209033876712,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C3_20250107_15_00.jpg,ryb_C3_20250107_15_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,200.8158,207.1878,202.7181,55.3604,50.2942,57.8597,204.777,52.5827,6.6624,403.3087,0.0,0.5471,87e3b398b6041650318a58a1fec3bfba0ed4c8a439f37e79aa5cf4aec2fe3ff6,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C3_20250107_17_00.jpg,ryb_C3_20250107_17_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,202.9053,205.4053,200.973,55.4999,52.2123,56.5399,204.1625,53.6455,6.5623,426.1603,0.0,0.5569,13996af2bbbee85c845014a99785b2d3db2615f6cc5cc78c4107ee474726b90c,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C4_20250105_10_00.jpg,ryb_C4_20250105_10_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,219.7017,222.5001,216.0809,41.9309,39.4674,43.5551,220.9218,40.586,6.0404,217.284,0.0,0.689,4aaea8f3637250f174555cf5eca159d899e7653010ae9e0c9635825b8687e818,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C4_20250105_14_00.jpg,ryb_C4_20250105_14_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,222.611,225.6588,219.0328,40.3628,37.5774,42.3716,223.9402,38.8572,5.749,182.2561,0.0,0.6843,305ad3bfc0e289f88169899c4174e394e54114857477ef08462e9e78aec784b1,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C4_20250106_10_00.jpg,ryb_C4_20250106_10_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,200.441,204.9473,201.7824,36.1974,34.4169,38.335,203.2369,35.2937,6.6231,151.499,0.0,0.4221,88d83d59b459ec69fcdeb911f95838d832a134d266dce5aefe18d7b333d5c820,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C4_20250106_11_00.jpg,ryb_C4_20250106_11_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,219.2763,221.5023,216.0517,40.0032,37.7273,41.5119,220.2171,38.7531,6.1993,187.4177,0.0,0.6721,ac1ea68e256a3ddb069c54b5de16808e8be204ca68b667ae1fbea273cf41d538,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C4_20250107_09_00.jpg,ryb_C4_20250107_09_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,212.658,215.7321,214.3587,44.0326,42.1484,45.041,214.5689,42.9334,6.1219,263.9339,0.0,0.5452,585888d2e20a6333d89a158fda905b9cd8535472b6e1a40a3dff20b90b79164d,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C4_20250107_10_00.jpg,ryb_C4_20250107_10_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,206.5488,212.2923,209.9315,41.0533,38.1652,43.2727,210.2407,39.4775,6.5013,244.4232,0.0,0.5998,ed00dc024c01d03601dc85d43e266e5afe2f46940c0cfe1cc10a89a2386f327b,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C4_20250107_11_00.jpg,ryb_C4_20250107_11_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,223.7695,226.6744,220.8537,43.5558,40.9819,46.003,225.0397,42.2484,5.2749,252.5901,0.0,0.7007,f061aef07d3f7ee7f627b9ddf871d884c61c27f3fc5388b45caed919b3f1f2e9,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C4_20250107_16_00.jpg,ryb_C4_20250107_16_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,193.3116,199.4256,197.7347,37.8304,35.6115,39.5748,197.3975,36.6316,6.6052,165.1465,0.0,0.3339,7cb209fd3bb48b262d467c718111e4b5ddcd7546544bf66ef2a532785a50bed7,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C5_20250105_09_00.jpg,ryb_C5_20250105_09_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,217.7867,220.7142,217.2469,58.3801,55.2904,58.8139,219.3179,56.5332,4.83,699.3346,0.0,0.7327,f05e0b459db69ee7259b9b9aef4350f484c40456b5f2ee3f73ef02e9f41692b5,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C5_20250105_11_00.jpg,ryb_C5_20250105_11_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,216.3629,219.0268,213.1225,56.2843,53.5559,58.4506,217.4758,54.8295,5.3141,634.8777,0.0,0.7112,657402640b085a0efcd0eeaa41eed4a9e6dbd31866108b5999c473f352fbcfb3,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C5_20250105_14_00.jpg,ryb_C5_20250105_14_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,222.1195,224.8754,218.7564,50.956,48.1539,53.8965,223.228,49.4662,4.8785,510.6512,0.0,0.7311,da74bbecf31106727f992a9c21f66853f58f3b3064c8e6db913f1d18489cdc9d,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C5_20250105_15_00.jpg,ryb_C5_20250105_15_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,206.2788,208.3367,201.8116,50.8855,48.3879,52.9024,206.9795,49.5278,6.694,470.2445,0.0,0.6023,e95d830f16d057e30220b7b058566c05f37281e20e17e3841e66fedadce901ae,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C5_20250105_16_00.jpg,ryb_C5_20250105_16_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,207.3763,209.5777,203.4893,54.0147,51.539,56.0008,208.2216,52.6831,6.5902,587.7227,0.0,0.6216,42721cf07f21d0493d59fd1f20862d600f6d4b9e82858edb4b9b088e49be7047,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C5_20250106_09_00.jpg,ryb_C5_20250106_09_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,231.526,232.9162,228.7678,43.8924,42.8356,47.6032,231.7421,43.5635,3.568,426.282,0.0,0.7622,a09b9023b86b8791abcf49d1680a55856b13a7bdbfcdaea18f329d2203f4d7fa,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C5_20250106_11_00.jpg,ryb_C5_20250106_11_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,216.5465,218.681,213.2566,54.2541,51.8754,56.2257,217.3774,52.9791,5.6541,603.4352,0.0,0.6922,fa350c0fbcb8369c3c4416ab559dde199cc5a47aeec8191efbb3e22c0ab65284,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C5_20250106_13_00.jpg,ryb_C5_20250106_13_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,209.1331,211.6255,203.9223,53.1332,51.137,55.2103,209.9935,52.0886,6.5336,568.3588,0.0,0.6259,89809a2d4121263c9a119fbff38e854c692e7323c832f1075a2dce5f2dc1d045,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C5_20250107_08_00.jpg,ryb_C5_20250107_08_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,221.957,223.4513,220.7789,56.7238,54.6967,56.9949,222.4784,55.5283,4.1358,580.4922,0.0,0.7441,1ecadda89e441c8fb7ef6ab9acd3a675988625073f4e5c0012c8cea03ba5c9fc,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C5_20250107_09_00.jpg,ryb_C5_20250107_09_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,211.1688,214.4442,212.5473,55.9044,52.8809,56.8301,213.1793,54.1099,5.9987,641.9719,0.0,0.644,4f0883411ebf2081b3819971cc80e79021629b0b9867f0d1344f71859480f06b,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C5_20250107_11_00.jpg,ryb_C5_20250107_11_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,216.0776,217.9363,214.3955,56.928,54.4479,58.7616,216.8693,55.5906,5.0367,679.9779,0.0,0.6986,f28a16e6f7c7a6707fdc98e7db9e898c99c259a56bc58646ebe299729e53a5fb,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C5_20250107_12_00.jpg,ryb_C5_20250107_12_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,216.4375,219.8857,214.0726,55.3163,51.7537,57.8665,218.0894,53.4015,5.1391,615.1548,0.0,0.7128,ecde6dceee0602bc24ca1e4e14e1f3856c28dbec3a6096d94e1e6a9e8b672288,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C5_20250107_14_00.jpg,ryb_C5_20250107_14_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,212.9798,218.0256,209.302,51.6097,48.529,55.0563,215.5085,50.0191,6.2435,492.5264,0.0,0.6786,95e10734968c4a194fe95a69a9d5ce20ca7f36b8048efa3b17851e9794caa211,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C5_20250107_15_00.jpg,ryb_C5_20250107_15_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,197.5607,203.2505,201.1824,53.4804,51.151,55.5383,201.3103,52.2442,6.8101,607.1185,0.0,0.5299,53c0f18fbc38e45d2e042aef017b1c33939f22a62d1e9fc534bed648d4cf4a03,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C5_20250107_16_00.jpg,ryb_C5_20250107_16_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,200.945,203.601,202.2479,53.8013,51.7761,55.0165,202.6655,52.6908,6.6853,640.7639,0.0,0.5762,8021fac2a92daf0fbae4d82b42ea57e144b8210437f3680a8c2f6800aca3040f,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days/ryb_C5_20250107_17_00.jpg,ryb_C5_20250107_17_00.jpg,water_stress_6_days,DS-090|unknown_plant|water_stress_6_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 6 days,path-derived,whole-plant,273,552,0.4946,203.6857,206.5958,204.983,54.3671,52.3655,55.1809,205.5398,53.2299,6.6456,651.14,0.0,0.6197,29ee4a1f8d3665305dec28299f29894d98b5036dbc8e71960ff797a900e9e84f,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 9 days/ryb_C1_20250108_08_00.jpg,ryb_C1_20250108_08_00.jpg,water_stress_9_days,DS-090|unknown_plant|water_stress_9_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 9 days,path-derived,whole-plant,273,552,0.4946,235.2218,236.6366,236.0294,43.8799,41.3898,41.7615,235.8207,42.1505,2.6948,187.6428,0.0,0.8238,fcd9aaded996afb3dd50cc5d3b85cf5a86e8c642d4603a5b17c52957f4ebbcd9,test,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 9 days/ryb_C1_20250108_10_00.jpg,ryb_C1_20250108_10_00.jpg,water_stress_9_days,DS-090|unknown_plant|water_stress_9_days,unknown_plant,dataset/acquisition/acquired/DS-090/Hemp_water_stress/train/water stress 9 days,path-derived,whole-plant,273,552,0.4946,231.8828,233.3483,231.7056,46.4494,44.0775,46.1839,232.4372,44.9845,3.1602,247.1714,0.0,0.8013,185173ef9c6569b03efe14d0dfed9a002908daf630993bae7c4c61ca73acabb1,test,public-reference-or-acquired
